smiles,energy_max_osc
c1ccc(-c2c3ccc(n3)c(-c3ccccc3)c3ccc([nH]3)c3ccc([nH]3)c(-c3ccccc3)c3ccc2[nH]3)cc1,3.871
CCN(CC)c1ccc2c(c1)OC1=C(/C=C/C=C/C=C3\CCCc4cc5ccc(N(CC)CC)cc5[o+]c43)CCCC1=C2,1.833
O=C(CN1CCN(C(=O)Cn2c3ccccc3c(=O)c3ccccc32)CC1)Nc1cccc(F)c1,3.925
CCN(CC)c1ccc(C=Cc2ccc(/C=C/c3ccc(/C=C4/SC(=S)N(CC(=O)O)C4=O)s3)s2)cc1,2.513
O=C(Nc1ccc(/N=N/c2ccccc2)cc1)C1=CN=S=N1,3.851
CCCCCCc1cc(-c2ccc(-c3ccc4c(c3)Sc3ccccc3N4C[C@@H](CC)CCCC)c3nsnc23)sc1/C=C(\C#N)C(=O)O,2.669
CCC1(CC)c2ccccc2-c2ccc(N(c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)c5nc(-c6ccccc6)c(-c6ccccc6)nc45)cc3)c3ccc4c(c3)C(CC)(CC)c3ccccc3-4)cc21,2.947
CCCCc1ccccc1-c1ccccc1,5.234
O=[N+]([O-])c1cccc(-c2ccccc2)c1,3.951
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,5.181
CC(=O)c1ccc(-c2ccccc2)cc1,3.984
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,5.104
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,4.997
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,5.029
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,5.085
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,4.998
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,4.84
COc1ccc(-c2ccccc2)cc1,4.982
COc1ccc(-c2ccc(I)cc2)c(CO)c1,4.666
COc1ccc(-c2ccc(I)cc2)c(OC)c1,4.609
Cc1cc(C=O)ccc1-c1ccc(N(C)C)cc1,3.908
Cc1cc(C=O)ccc1-c1ccc(N(C)C)cc1C,3.921
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,4.966
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,5.062
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,4.908
Cc1cc(C=O)cc(C)c1-c1ccc(N(C)C)cc1,3.913
COc1ccc(-c2ccc(N)cc2)c(CO)c1,4.807
COc1ccc(-c2ccc(N)cc2)c(OC)c1,4.773
COc1ccc(-c2ccc([N+](=O)[O-])cc2)c(CO)c1,3.929
COc1ccc(-c2ccc([N+](=O)[O-])cc2)c(OC)c1,3.926
COc1ccc(-c2ccc(OC)cc2)cc1,4.867
CC(=O)c1cccc(-c2ccccc2)c1,3.998
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],3.622
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,4.82
O=Cc1cc([N+](=O)[O-])c(-c2ccccc2)cc1O,3.883
Cc1cccc(C)c1-c1ccccc1,5.307
Oc1ccc(-c2ccccc2)cc1,4.975
Cc1ccccc1-c1ccccc1,5.361
Cc1ccccc1-c1ccccc1C,5.356
Oc1ccc(-c2ccc(I)cc2)c(O)c1,4.644
Brc1ccc(-c2ccc(Br)cc2)cc1,5.037
Oc1ccccc1-c1ccccc1,4.916
Cc1ccc(C)c(-c2cc(C)ccc2C)c1,5.259
Ic1ccccc1-c1ccccc1I,4.711
Ic1cccc(-c2ccccc2)c1,4.672
CN(C)c1ccc(-c2ccc(C=O)cc2)cc1,3.91
CN(C)c1ccc(-c2ccc(N(C)C)cc2)cc1,4.476
Oc1cccc(-c2ccccc2)c1,4.972
O=C(O)c1ccccc1-c1ccccc1C(=O)O,4.848
CCOC(=O)/C=C/c1cc(-c2ccc(N(C)C)c(/C=C/C(=O)OCC)c2)ccc1N(C)C,3.905
CCOC(=O)/C=C/c1ccc(-c2ccc(/C=C/C(=O)OCC)c(N(C)C)c2)cc1N(C)C,3.681
Cc1cc(N(C)C)ccc1-c1ccc(C=O)cc1,3.908
Cc1cc(N(C)C)cc(C)c1-c1ccc(C=O)cc1,3.917
COc1ccccc1-c1ccccc1,4.96
COc1cc(C=O)cc(-c2cc(C=O)cc(OC)c2O)c1O,4.014
Cc1ccc(-c2ccccc2)cc1,5.123
Cc1ccc(-c2ccccc2)c(C)c1,5.144
Cc1ccc(-c2ccccc2C)cc1,5.333
Cc1ccc(-c2cccc(C)c2)cc1,5.094
Cc1ccc(-c2ccc(C)cc2)cc1,5.071
[C-]#[N+]c1ccc(-c2ccc(N)cc2)cc1,4.634
[C-]#[N+]c1ccc(-c2ccc(NC)cc2)cc1,4.506
[C-]#[N+]c1ccc(-c2ccc(N(C)C)cc2)cc1,4.462
Nc1ccc(-c2ccccc2)cc1,4.772
Nc1ccc(-c2ccc(N)cc2)cc1,4.616
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,4.558
c1ccc(-c2ccccc2)cc1,5.194
CCc1ccccc1-c1ccccc1,5.264
O=Cc1cc(-c2ccccc2)cc([N+](=O)[O-])c1O,3.643
Cc1cccc(-c2ccccc2)c1,5.129
Cc1cccc(-c2ccccc2)c1C,5.181
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,4.826
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,4.89
CO[Si](CCCSC(=O)c1ccc(-c2ccccc2)cc1)(OC)OC,4.389
Nc1ccccc1-c1ccccc1,4.662
Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,4.69
Cc1cccc(-c2cccc(C)c2)c1,5.114
O=Cc1ccc(-c2ccccc2)cc1,3.885
O=Cc1ccc(-c2ccccc2)c([N+](=O)[O-])c1O,3.839
Cc1cccc(-c2cccc(C)c2C)c1C,5.202
Cc1cccc(-c2ccc(C)c(C)c2)c1,5.085
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,4.656
Cc1cc(C)c(-c2c(C)cc(C)cc2C)c(C)c1,5.227
CC(C)NCc1ccc(-c2ccc(OC(C)C)cc2)cc1,4.933
CC(C)c1ccccc1-c1ccccc1,5.362
Clc1ccc(-c2ccccc2)cc1,5.09
CCCc1ccccc1-c1ccccc1,5.236
CC(C)NCc1cccc(-c2ccc(OC(C)C)cc2)c1,4.933
Clc1ccc(-c2ccccc2)c(Cl)c1,5.054
Clc1ccc(-c2ccccc2Cl)cc1,5.148
CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,5.097
Clc1ccc(-c2ccccc2Cl)cc1Cl,5.046
Clc1ccc(-c2ccc(Cl)cc2)cc1,5.043
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,5.046
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,5.104
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,4.934
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,5.025
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,3.938
O=[N+]([O-])c1ccc(-c2ccc([N+](=O)[O-])cc2)cc1,3.934
CSc1ccccc1-c1ccccc1SC,4.826
Clc1ccccc1-c1ccccc1,5.173
Clc1ccccc1-c1ccccc1Cl,5.236
O=C([O-])Cc1ccccc1-c1ccccc1,4.583
Clc1cccc(-c2ccccc2)c1,5.09
O=[N+]([O-])c1ccccc1-c1ccccc1,3.903
Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,5.207
C1=Cc2ccccc2C(=Cc2ccc(C=C3c4ccccc4C=Cc4ccccc43)cc2)c2ccccc21,3.903
CCn1c2ccccc2c2ccc(-c3ccc(OC)cc3)cc21,4.299
N#CC(=Cc1ccc2ccccc2c1)c1ccc(N(c2ccccc2)c2ccc3ccccc3c2)cc1,3.611
CN(C)c1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)N/N=C/c2cc(/N=N/c3ccccc3Cl)ccc2O)cc1,3.941
Cc1ccc(/N=N/c2ccc(O)c(/C=N/NC(=O)/C(=C/c3ccc(N(C)C)cc3)NC(=O)c3ccccc3)c2)cc1C,3.657
CN(C)c1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)N/N=C/c2cc(/N=N/c3cccc(Br)c3)ccc2O)cc1,3.658
CN(C)c1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)N/N=C/c2cc(/N=N/c3ccccc3)ccc2O)cc1,3.789
CCCCn1c(-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)s2)nc2c(-c3cccs3)sc(-c3cccs3)c21,2.831
Cn1c(-c2ccc(-c3ccc(C=C(C#N)C(=O)O)s3)s2)nc2c(-c3cccs3)sc(-c3cccs3)c21,2.858
C(=C/c1ccc2ccccc2n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,3.565
N#CC(=Cc1ccc(N(c2ccccc2)c2ccc(-c3nc4cc5sc(=S)sc5cc4[nH]3)cc2)cc1)C(=O)O,3.659
CCCCCCn1c2ccc(C(Cl)=CC=Nc3ccc(C(=O)O)c(O)c3)cc2c2cc(C(Cl)=CC=Nc3ccc(C(=O)O)c(O)c3)ccc21,3.605
N#CC(C#N)=Cc1ccc2c(c1)[nH]c1c3ccccc3sc21,3.581
Cc1c(-c2ccccc2)oc2cc3nc4ccccc4nc3c3cccc1c23,3.249
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,3.795
N#Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,3.611
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,3.536
CCCCCCc1cc(-c2sc(-c3ccc4c(c3)C3CCCC3N4CC)cc2CCCCCC)sc1C=C(C#N)C(=O)O,2.81
c1ccc(-c2oc3cc4nc5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5nc4c4cccc(c2-c2ccccc2)c34)cc1,3.146
CCC1=CC(C)(C)N(CC)c2cc3c(cc21)C(c1n(CC(=O)C(=O)ON2C(=O)CCC2=O)cc[n+]1C)=c1cc2c(cc1O3)=[N+](CC)C(C)(C)CC2CS(=O)(=O)O,2.584
Nc1nccnc1C(=O)OCC(=O)Nc1ccc(N=Nc2ccccc2)cc1,3.84
CCCCC(CC)Cn1c2cc(C#N)ccc2c2ccc(C#Cc3cc(C#Cc4ccc5c6ccc(C#N)cc6n(CC(CC)CCCC)c5c4)c4ccc5c(C#Cc6ccc7c8ccc(C#N)cc8n(CC(CC)CCCC)c7c6)cc(C#Cc6ccc7c8ccc(C#N)cc8n(CC(CC)CCCC)c7c6)c6ccc3c4c65)cc21,3.87
CCCCCCc1cc2c(s1)-c1sc(CCCCCC)cc1P(c1ccccc1)(c1ccccc1)=[O+][B-]2(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,3.676
Cc1cc(C)c([B-]2(c3c(C)cc(C)cc3C)[O+]=P(c3ccccc3)(c3ccccc3)c3ccsc3-c3sccc32)c(C)c1,3.909
CN(C)c1ccc(-c2cnc(-c3ccc(S(=O)(=O)NCCC(=O)ON4C(=O)C=CC4=O)cc3)o2)cc1,3.848
Cc1ccc2c3c1C(=O)C(=O)N3C(C)(C)C=C2CN1CCN(c2ccccc2)CC1,3.253
Cc1ccc2c3c1C(=O)C(=O)N3C(C)(C)C=C2CN1CCN(c2ccccc2F)CC1,3.251
Cc1ccc2c3c1C(=O)C(=O)N3C(C)(C)C=C2CN1CCN(c2cccc(C(F)(F)F)c2)CC1,3.258
CCc1cc2c3c(c1)C(CN1CCN(c4ccccc4)CC1)=CC(C)(C)N3C(=O)C2=O,3.18
CCc1cc2c3c(c1)C(CN1CCN(c4ccccc4F)CC1)=CC(C)(C)N3C(=O)C2=O,3.18
CCc1cc2c3c(c1)C(CN1CCN(c4ccccc4OC)CC1)=CC(C)(C)N3C(=O)C2=O,3.177
CCc1cc2c3c(c1)C(CN1CCN(c4cccc(C(F)(F)F)c4)CC1)=CC(C)(C)N3C(=O)C2=O,3.185
COc1ccc(N2CCN(CC3=CC(C)(C)N4C(=O)C(=O)c5cccc3c54)CC2)cc1,3.254
COc1ccc(N2CCN(CC3=CC(C)(C)N4C(=O)C(=O)c5cc(F)cc3c54)CC2)cc1,3.143
COc1ccc(N2CCN(CC3=CC(C)(C)N4C(=O)C(=O)c5cc(OC)cc3c54)CC2)cc1,2.998
CC1(C)C=C(CN2CCN(c3ccccc3)CC2)c2cccc3c2N1C(=O)C3=O,3.255
CC1(C)C=C(CN2CCN(c3ccccc3)CC2)c2cc(F)cc3c2N1C(=O)C3=O,3.108
CC1(C)C=C(CN2CCN(c3ccccc3F)CC2)c2cc(F)cc3c2N1C(=O)C3=O,3.145
CC1(C)C=C(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)c2cccc3c2N1C(=O)C3=O,3.265
Cc1cc2c3c(c1)C(CN1CCN(c4ccccc4)CC1)=CC(C)(C)N3C(=O)C2=O,3.173
Cc1cc2c3c(c1)C(CN1CCN(c4ccccc4F)CC1)=CC(C)(C)N3C(=O)C2=O,3.174
Cc1cc2c3c(c1)C(CN1CCN(c4cccc(C(F)(F)F)c4)CC1)=CC(C)(C)N3C(=O)C2=O,3.183
COc1cc2c3c(c1)C(CN1CCN(c4ccccc4)CC1)=CC(C)(C)N3C(=O)C2=O,2.998
COc1cc2c3c(c1)C(CN1CCN(c4ccccc4F)CC1)=CC(C)(C)N3C(=O)C2=O,2.997
COc1cc2c3c(c1)C(CN1CCN(c4ccccc4OC)CC1)=CC(C)(C)N3C(=O)C2=O,2.996
COc1cc2c3c(c1)C(CN1CCN(c4cccc(C(F)(F)F)c4)CC1)=CC(C)(C)N3C(=O)C2=O,3.005
COc1ccccc1N1CCN(CC2=CC(C)(C)N3C(=O)C(=O)c4cccc2c43)CC1,3.248
CCCCCCOc1c2cc(-c3ccc4c(c3)[C@H]3CCC[C@H]3N4c3ccc(C)cc3)sc2c(OCCCCCC)c2cc(-c3ccc(C=C(C#N)C(=O)O)cc3)sc12,3.089
c1ccc(-c2cc3c(oc4ccccc43)c(-c3ccccc3)[o+]2)cc1,3.282
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,4.926
O=C(Nc1ccccc1)Nc1ccccc1,5.08
C1SCC12CC1(CSC1)C2,4.71
COc1cccc(NC(=O)c2ccco2)c1,4.887
O=C(Nc1cccc([N+](=O)[O-])c1)c1ccco1,3.948
CCCCC(CC)Cn1c(=O)c2cc(Oc3ccc(OC)cc3)c3c4c(Cl)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Cl)c(c7c(Oc8ccc(OC)cc8)cc(c1=O)c2c37)c4c56,2.741
CCCCC(CC)Cn1c(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Cl)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Cl)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c1=O)c2c37)c4c56,2.729
CC1=CC(C)=[N+]2C1=C(C1=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c31)c1c(C)cc(C)n1[B-]2(F)F,3.136
CC1=NN(c2nc(-c3ccc(C)cc3)cs2)C(=O)/C1=N\Nc1ccc(/N=N/c2ccccc2)cc1,3.328
CC1=NN(c2nc(-c3ccc(Cl)cc3)cs2)C(=O)/C1=N\Nc1ccc(/N=N/c2ccccc2)cc1,3.329
COc1ccc(-c2csc(N3N=C(C)/C(=N\Nc4ccc(/N=N/c5ccccc5)cc4)C3=O)n2)cc1,3.282
CC1=NN(c2nc(-c3ccccc3)cs2)C(=O)/C1=N\Nc1ccc(/N=N/c2ccccc2)cc1,3.312
CCCCN(CCCC)c1ccc2c(-c3ccc4ccccc4c3)c3ccc(=[NH2+])cc-3oc2c1,3.214
CCCCN(CCCC)c1ccc2c(-c3ccc4cc(OC)ccc4c3)c3ccc(=[NH2+])cc-3oc2c1,3.195
Nc1ccc2c(-c3ccc4ccccc4c3)c3ccc(=[NH2+])cc-3oc2c1,3.458
CCNc1ccc2c(-c3ccc4ccccc4c3)c3ccc(=[NH2+])cc-3oc2c1,3.326
CN(C)c1ccc2c(-c3ccc4ccccc4c3)c3ccc(=[NH2+])cc-3oc2c1,3.257
COc1ccc2cc(-c3c4ccc(=[NH2+])cc-4oc4cc(N(C)C)ccc34)ccc2c1,3.292
[NH2+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(O)cc3oc-2c1,3.526
COc1ccc2cc(-c3c4ccc(=[NH2+])cc-4oc4cc(O)ccc34)ccc2c1,3.551
COc1ccc2cc(-c3c4ccc(=[NH2+])cc-4oc4cc(N)ccc34)ccc2c1,3.431
CCN(CCCN(C)C)c1ccc2c(-c3ccc4ccccc4c3)c3ccc(=[NH2+])cc-3oc2c1,3.218
CCN(CCCN(C)C)c1ccc2c(-c3ccc4cc(OC)ccc4c3)c3ccc(=[NH2+])cc-3oc2c1,3.149
COc1ccc(-c2cnc(/C=C/c3ccc(C#N)cc3)o2)cc1OC,3.546
COc1ccc(/C=C/c2ncc(-c3ccccc3)o2)cc1OC,3.733
COc1ccc(-c2cnc(/C=C/c3ccccc3)o2)cc1OC,3.72
N#Cc1ccc(/C=C/c2ncc(-c3ccccc3)o2)cc1,3.683
COc1ccc(-c2cnc(/C=C/c3ccc(OC)c(OC)c3)o2)cc1,3.689
c1ccc(C2CCCC2)cc1,5.391
CC(=O)C1(c2ccccc2)CCCC1,4.453
N#Cc1cc(-n2c3ccccc3c3ncccc32)c(-n2c3ccccc3c3ncccc32)cc1C#N,3.984
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c2c1c1ccccc1n2-c1ccccc1,4.003
Cc1ccc(C2=C3C=CC(N(Cc4ccccc4)Cc4ccccc4)=[N+]3[B-](F)(F)n3cccc32)cc1,3.085
O=P(c1ccccc1)(c1ccccc1)c1cccc(-c2nc3ccccc3n2-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)c1,4.612
O=Cc1nc2ccc(C#Cc3ccc(N(c4ccc(C#Cc5ccc6nc(C=O)sc6c5)cc4)c4ccc(C#Cc5ccc6nc(C=O)sc6c5)cc4)cc3)cc2s1,3.439
O=C(CC(=O)N/N=C/c1c2ccccc2cc2ccccc12)N/N=C/c1c2ccccc2cc2ccccc12,3.313
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,4.082
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,4.133
C[n+]1c2ccccc2nc2ccc(NCCc3c[nH]c[nH+]3)cc21,3.618
c1ccc(OCCOc2ccc(Nc3c4ccccc4nc4ccccc34)cc2)cc1,3.457
Cc1ccc(/N=N/c2c(O)c(C(=O)Nc3ccc4c(c3)c(=O)[nH]c3ccccc34)cc3ccccc23)c(Cl)c1,3.157
C(\c1ccccc1)=c1\o/c(=C\c2ccc(N3CCCC3)cc2)c2ccccc12,3.312
O=C1c2cccc3cc(Br)cc(c23)C(=O)N1c1c2ccccc2nc2ccccc12,3.846
CCCCCCCCCCCCCCCc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc2c1sc1c3sc(-c4ccc(/C=C(\C#N)C(=O)O)s4)c(CCCCCCCCCCCCCCC)c3sc21,2.881
CCCCCCCCCCCCCCCc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc2c1sc1c3sc(-c4ccc(C=C(C#N)C(=O)O)s4)c(CCCCCCCCCCCCCCC)c3sc21,2.852
CC(Cc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc2c1sc1c3sc(-c4ccc(/C=C(\C#N)C(=O)O)s4)c(CC(C)CC(C)(C)C)c3sc21)CC(C)(C)C,2.838
CCCCCCCCCc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc2c1sc1c3sc(-c4ccc(/C=C(\C#N)C(=O)O)s4)c(CCCCCCCCC)c3sc21,3.019
CC1=c2cc3c(C)c4n(c3cc2=[N+]2C1=Cc1c3ccccc3c(C)n1[B-]2(F)F)[B-](F)(F)[N+]1=C(C)c2ccccc2C1=C4,2.384
Cc1oc(C)c(-c2ccccc2)c(=O)c1-c1ccccc1,4.298
Oc1c(-c2ccc(F)cc2)c2nc3cc4ccccc4cc3nc2c2ccccc12,3.53
CCCCCCCCc1ccsc1-c1ccc(-c2sc(-c3ccc(-c4cc(CCCCCCCC)c(-c5ccc(-c6sc(C=C(C#N)C(=O)O)cc6CCCCCCCC)s5)s4)s3)cc2CCCCCCCC)s1,2.536
Cc1ccc(NCN2C(=O)C(=O)c3ccccc32)nc1,3.481
O=C1C(=O)N(CNc2ccccn2)c2ccccc21,3.492
c1ccc2c(c1)NC(c1c3ccccc3cc3ccccc13)n1c-2nc2ccccc21,3.724
CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)Sc3cc(-c5ccc(C#Cc6cc(-c7cccnc7)cc(-c7cccnc7)c6)s5)ccc3N4c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc21,3.311
C[Si]1(C)C2=C(c3ccccc31)S(=O)(=O)c1cc3c(cc12)S(=O)(=O)C1=C3[Si](C)(C)c2ccccc21,3.16
Cc1cc(C)c(/C2=C3\C=CC(=N3)/C(c3c(C)cc(C)cc3C)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2c(C)cc(C)cc2C)=C2\N=C(/C=4c3c(C)cc(C)cc3C)c3nc4ccc(C(=O)O)cc4nc32)c(C)c1,3.47
Cc1cc(C)c(/C2=C3\C=CC(=N3)/C(c3c(C)cc(C)cc3C)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2c(C)cc(C)cc2C)=C2\N=C(/C=4c3c(C)cc(C)cc3C)c3nc4cc(C(=O)O)c(C(=O)O)cc4nc32)c(C)c1,3.288
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCCCC)cc2)c2ccc(-c3ccc(-c4c5c(c(-c6ccc(-c7ccc(N(c8ccc(OCCCCCCCC)cc8)c8ccc(OCCCCCCCC)cc8)cc7)s6)c6nsnc46)N=[Se]=N5)s3)cc2)cc1,3.357
F[B-]1(F)Oc2ccccc2-c2c3c(c4c([n+]21)CCc1ccccc1-4)CCc1ccccc1-3,3.79
O=[N+]([O-])c1ccc2c(c1)-c1c3c(c4c([n+]1[B-](F)(F)O2)CCc1ccccc1-4)CCc1ccccc1-3,3.831
F[B-]1(F)Oc2ccc(Br)cc2-c2c3c(c4c([n+]21)CCc1ccccc1-4)CCc1ccccc1-3,3.752
CCOc1cccc2c1O[B-](F)(F)[n+]1c3c(c4c(c1-2)-c1ccccc1CC4)-c1ccccc1CC3,3.773
N#CC(=Cc1ccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(=O)O,2.584
CCCCCCCCCCCCn1cccc1/C=C/c1ccc(OCCCC)c2c(/C=C/c3cccn3CCCCCCCCCCCC)ccc(OCCCC)c12,3.544
CC[n+]1c(-c2ccccc2)c2cc(-n3cccc3)ccc2c2ccc(N)cc21,3.15
CC(C)(C)c1cc2c(-c3ccccc3)c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c(c1)[n+]2c34,3.309
CC(C)(C)c1cc2c(-c3cccc(C#N)c3)c(-c3cccc(C#N)c3)c3cccc4c(-c5cccc(C#N)c5)c(-c5cccc(C#N)c5)c(c1)[n+]2c34,3.973
CC(C)(C)c1cc2c(-c3ccc(C(F)(F)F)cc3)c(-c3ccc(C(F)(F)F)cc3)c3cccc4c(-c5ccc(C(F)(F)F)cc5)c(-c5ccc(C(F)(F)F)cc5)c(c1)[n+]2c34,3.98
CC(C)(C)c1cc2c(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)c3cccc4c(-c5ccc(Cl)cc5)c(-c5ccc(Cl)cc5)c(c1)[n+]2c34,3.901
COc1cc2c(-c3ccccc3)c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c(c1)[n+]2c34,3.461
c1ccc(-c2c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c5cccc2c5[n+]34)cc1,3.903
CC(=O)c1ccc(-c2c(-c3ccc(C(C)=O)cc3)c3cc(C(C)(C)C)cc4c(-c5ccc(C(C)=O)cc5)c(-c5ccc(C(C)=O)cc5)c5cccc2c5[n+]34)cc1,3.195
CC(C)(C)c1ccc(-c2c(-c3ccc(C(C)(C)C)cc3)c3cc(C(C)(C)C)cc4c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)c5cccc2c5[n+]34)cc1,3.849
Cc1cccc(-c2c(-c3cccc(C)c3)c3cc(C(C)(C)C)cc4c(-c5cccc(C)c5)c(-c5cccc(C)c5)c5cccc2c5[n+]34)c1,3.903
COc1cc2c(-c3ccccc3)c(-c3ccccc3)c3cc(C(C)(C)C)cc4c(-c5ccccc5)c(-c5ccccc5)c(c1)c2[n+]34,3.864
COc1ccc(-c2c(-c3ccc(OC)cc3)c3cc(C(C)(C)C)cc4c(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)c5cccc2c5[n+]34)cc1,3.72
Cc1ccc(-c2c(-c3ccc(C)cc3)c3cc(C(C)(C)C)cc4c(-c5ccc(C)cc5)c(-c5ccc(C)cc5)c5cccc2c5[n+]34)cc1,3.879
N#Cc1cc2c(-c3ccccc3)c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c(c1)[n+]2c34,3.963
COC(=O)c1cc2c(-c3ccccc3)c(-c3ccccc3)c3cc(C(C)(C)C)cc4c(-c5ccccc5)c(-c5ccccc5)c(c1)c2[n+]34,3.933
Cc1ccccc1-c1c(-c2ccccc2C)c2cc(C(C)(C)C)cc3c(-c4ccccc4C)c(-c4ccccc4C)c4cccc1c4[n+]23,3.995
Cc1ccc2c(-c3ccccc3)c(-c3ccccc3)c3cccc4c(-c5ccccc5)c(-c5ccccc5)c1[n+]2c34,3.828
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ncc(-c4ccc(C#N)nc4)c4nsnc34)cc2)cc1,2.811
Cc1cc(C)c(/C2=C3\C=CC(=N3)/C(c3c(C)cc(C)cc3C)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(C(=O)O)c3ccccc23)=C2/C=CC(=N2)/C=4c2c(C)cc(C)cc2C)c(C)c1,3.81
CCCCCCCCCCCCn1c(=O)c2ccc3c4ccc5c(=O)oc(=O)c6ccc(c7ccc(c1=O)c2c37)c4c56,2.91
CC(C)(C)c1ccc(N(c2ccc(N(/C3=c4\cc/c5n4[Zn]n4c(ccc4/C(c4cc(C(C)(C)C)cc(C(C)(C)C)c4)=C4/C=CC3=N4)/C(C#Cc3ccc(C(=O)O)cn3)=C3/C=CC(=N3)/C=5c3cc(C(C)(C)C)cc(C(C)(C)C)c3)c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc3)cc2)c2ccc(C(C)(C)C)cc2)cc1,3.267
COc1cc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(OC)cc1/C=C/c1nc2ccccc2[nH]1,3.463
